SetID	P.value	N.Marker.All	N.Marker.Test	pval_skat.bon	SetID	P.value	N.Marker.All	N.Marker.Test	pval_skato.bon	SetID	P.value	N.Marker.All	N.Marker.Test	pval_burden.bon
MRGBP	0.927743742855367	14	14	1	MRGBP	0.775040982844012	14	14	1	MRGBP	0.757957600720735	14	14	1
OGFR-AS1	0.739119871566683	8	8	1	OGFR-AS1	0.67890818914041	8	8	1	OGFR-AS1	0.726447430833742	8	8	1
OGFR	0.956344910384207	28	27	1	OGFR	0.76351152537275	28	27	1	OGFR	0.769289439405433	28	27	1
COL9A3	0.995019786784408	113	102	1	COL9A3	0.723815522889167	113	102	1	COL9A3	0.707045997163806	113	102	1
TCFL5	0.999791193750668	62	59	1	TCFL5	1	62	59	1	TCFL5	0.996362228978599	62	59	1
DIDO1	0.999977995318069	134	128	1	DIDO1	0.662389898032766	134	128	1	DIDO1	0.300878699652959	134	128	1
GID8	0.995323375873283	19	19	1	GID8	1	19	19	1	GID8	0.977962367046849	19	19	1
SLC17A9	0.524143344782928	49	39	1	SLC17A9	0.281590923294932	49	39	1	SLC17A9	0.291095281752248	49	39	1
BHLHE23	1	1	0	1	BHLHE23	1	1	0	1	BHLHE23	1	1	0	1
LINC01749	0.189957962248373	341	226	1	LINC01749	0.213322399616314	341	226	1	LINC01749	0.0794206438750241	341	226	1
HAR1B	0.981050435127314	28	23	1	HAR1B	0.787031791467626	28	23	1	HAR1B	0.61937609405693	28	23	1
HAR1A	0.793822891161003	10	8	1	HAR1A	0.802465463994942	10	8	1	HAR1A	0.661078474682874	10	8	1
YTHDF1	0.994063355754994	44	40	1	YTHDF1	1	44	40	1	YTHDF1	0.91873882920254	44	40	1
BIRC7	0.911113244127449	16	16	1	BIRC7	1	16	16	1	BIRC7	0.622482955222739	16	16	1
NKAIN4	0.986077470404643	72	65	1	NKAIN4	1	72	65	1	NKAIN4	0.971388624897074	72	65	1
FLJ16779	0.891865811159228	31	28	1	FLJ16779	1	31	28	1	FLJ16779	0.959620142547514	31	28	1
ARFGAP1	0.999692648626937	48	43	1	ARFGAP1	1	48	43	1	ARFGAP1	0.869916548820553	48	43	1
COL20A1	0.99998439612392	132	114	1	COL20A1	1	132	114	1	COL20A1	0.923583504696853	132	114	1
CHRNA4	0.999456500611209	101	71	1	CHRNA4	0.904600899304054	101	71	1	CHRNA4	0.723171370233784	101	71	1
LOC100130587	0.876833211578559	46	35	1	LOC100130587	1	46	35	1	LOC100130587	0.938159209019864	46	35	1
KCNQ2	0.999765023204502	330	280	1	KCNQ2	0.916338280828856	330	280	1	KCNQ2	0.620497733901215	330	280	1
EEF1A2	0.885253104975736	71	55	1	EEF1A2	1	71	55	1	EEF1A2	0.670621466374143	71	55	1
PPDPF	1	6	5	1	PPDPF	1	6	5	1	PPDPF	0.992825755713177	6	5	1
PTK6	0.409319392284409	17	7	1	PTK6	0.558308424782903	17	7	1	PTK6	0.319805170352224	17	7	1
SRMS	0.0367477950752735	15	4	1	SRMS	0.0885201960988803	15	4	1	SRMS	0.0660646155241645	15	4	1
FNDC11	0.366224870632893	7	7	1	FNDC11	0.341752723971058	7	7	1	FNDC11	0.155422248464731	7	7	1
HELZ2	0.999808107443057	49	39	1	HELZ2	0.752225703722592	49	39	1	HELZ2	0.398915024869711	49	39	1
GMEB2	0.999981218201571	139	111	1	GMEB2	1	139	111	1	GMEB2	0.675475854629761	139	111	1
MHENCR	0.940680525338454	2	2	1	MHENCR	1	2	2	1	MHENCR	0.976597942190872	2	2	1
STMN3	0.995434639404048	42	30	1	STMN3	0.744791288073389	42	30	1	STMN3	0.563173062806233	42	30	1
RTEL1	0.997533575100444	140	130	1	RTEL1	0.302639753743864	140	130	1	RTEL1	0.181645581196322	140	130	1
RTEL1-TNFRSF6B	0.993535953718887	10	10	1	RTEL1-TNFRSF6B	0.422310934275227	10	10	1	RTEL1-TNFRSF6B	0.873459431980743	10	10	1
ARFRP1	0.996282388033623	22	21	1	ARFRP1	0.661885842277822	22	21	1	ARFRP1	0.748744714530335	22	21	1
ZGPAT	0.996803412810502	97	90	1	ZGPAT	0.620359982747511	97	90	1	ZGPAT	0.86809801966041	97	90	1
LIME1	1	9	9	1	LIME1	1	9	9	1	LIME1	0.77740030766411	9	9	1
SLC2A4RG	0.995587133865711	13	13	1	SLC2A4RG	0.737020352508931	13	13	1	SLC2A4RG	0.828165494422851	13	13	1
ZBTB46	0.999808638221155	290	249	1	ZBTB46	0.508338830726156	290	249	1	ZBTB46	0.406223750689678	290	249	1
ZBTB46-AS1	0.999814732416811	89	83	1	ZBTB46-AS1	1	89	83	1	ZBTB46-AS1	0.669879124005306	89	83	1
ABHD16B	0.00881616181160494	6	5	1	ABHD16B	0.0155542623110514	6	5	1	ABHD16B	0.00881653454072886	6	5	1
TPD52L2	0.728575978886168	67	61	1	TPD52L2	0.716768570923998	67	61	1	TPD52L2	0.334045644673517	67	61	1
DNAJC5	0.399948608736004	126	112	1	DNAJC5	0.122432581915415	126	112	1	DNAJC5	0.0382501241433244	126	112	1
UCKL1	0.579488610593581	26	20	1	UCKL1	0.303513842973167	26	20	1	UCKL1	0.137221203197818	26	20	1
UCKL1-AS1	0.726475782517271	3	3	1	UCKL1-AS1	0.64550379918273	3	3	1	UCKL1-AS1	0.726475782517271	3	3	1
ZNF512B	0.642609230077075	29	22	1	ZNF512B	0.558463644331689	29	22	1	ZNF512B	0.541250545386111	29	22	1
SAMD10	0.928324539215231	14	12	1	SAMD10	0.545256114232841	14	12	1	SAMD10	0.928324539215229	14	12	1
PRPF6	0.999936181499118	106	92	1	PRPF6	0.66576184616692	106	92	1	PRPF6	0.914798771749634	106	92	1
C20orf204	1	9	7	1	C20orf204	0.772073211350371	9	7	1	C20orf204	0.787369018257241	9	7	1
SOX18	0.942223798117703	2	2	1	SOX18	0.869971622109377	2	2	1	SOX18	0.745338540333079	2	2	1
TCEA2	0.99591894103305	51	42	1	TCEA2	0.423473553533173	51	42	1	TCEA2	0.1341714381503	51	42	1
RGS19	0.955373832505261	10	9	1	RGS19	1	10	9	1	RGS19	0.994288696241562	10	9	1
OPRL1	0.717273108129127	53	27	1	OPRL1	0.792248863335608	53	27	1	OPRL1	0.426192705493802	53	27	1
NPBWR2	0.0581111295954028	3	3	1	NPBWR2	0.109208611996722	3	3	1	NPBWR2	0.0581464733008412	3	3	1
MYT1	0.999993276966157	202	171	1	MYT1	0.857631647834159	202	171	1	MYT1	0.979994618518963	202	171	1
PCMTD2	0.999809772798753	45	43	1	PCMTD2	0.654896575715079	45	43	1	PCMTD2	0.941506523998544	45	43	1
LINC00266-1	0.999500629052765	41	33	1	LINC00266-1	1	41	33	1	LINC00266-1	0.896370179144392	41	33	1
TEKT4P2	0.999493390173029	3383	2624	1	TEKT4P2	1	3383	2624	1	TEKT4P2	0.949778676931876	3383	2624	1
TPTE	0.999414920345387	622	556	1	TPTE	1	622	556	1	TPTE	0.973125797358157	622	556	1
BAGE2	0.997667836326794	3796	2592	1	BAGE2	0.779710260240208	3796	2592	1	BAGE2	0.519640686147678	3796	2592	1
ANKRD30BP2	0.999944408742054	1259	944	1	ANKRD30BP2	0.567411617543365	1259	944	1	ANKRD30BP2	0.603872112808753	1259	944	1
MIR3156-3	1	1	0	1	MIR3156-3	1	1	0	1	MIR3156-3	1	1	0	1
LINC01674	0.999949121744573	61	52	1	LINC01674	0.901706920622171	61	52	1	LINC01674	0.719790426346414	61	52	1
POTED	0.999889342407893	165	152	1	POTED	1	165	152	1	POTED	0.673094219860289	165	152	1
CYP4F29P	0.487722410888162	249	230	1	CYP4F29P	0.189791500345345	249	230	1	CYP4F29P	0.154179365283393	249	230	1
LOC110091776	0.98954883551045	259	234	1	LOC110091776	0.290790783187832	259	234	1	LOC110091776	0.176130725392105	259	234	1
ANKRD20A11P	0.994338925831201	588	426	1	ANKRD20A11P	0.178506575314848	588	426	1	ANKRD20A11P	0.054096598950119	588	426	1
LIPI	0.984812342261053	418	374	1	LIPI	0.618384991314309	418	374	1	LIPI	0.548882209295657	418	374	1
RBM11	0.67319942487917	61	56	1	RBM11	0.552122291493867	61	56	1	RBM11	0.561283157698402	61	56	1
ABCC13	0.963034546280813	113	60	1	ABCC13	0.850349000858878	113	60	1	ABCC13	0.822417193968388	113	60	1
HSPA13	0.990180616173337	38	38	1	HSPA13	0.58498997045482	38	38	1	HSPA13	0.531441765337679	38	38	1
SAMSN1	0.999998379678328	222	201	1	SAMSN1	0.850992542047862	222	201	1	SAMSN1	0.984630268471446	222	201	1
SAMSN1-AS1	0.931502725842663	69	65	1	SAMSN1-AS1	0.749862176112185	69	65	1	SAMSN1-AS1	0.598721598610611	69	65	1
LOC388813	0.998874623080053	99	91	1	LOC388813	1	99	91	1	LOC388813	0.772956634295543	99	91	1
LINC02246	0.999995468842677	236	190	1	LINC02246	0.915111622889694	236	190	1	LINC02246	0.741263621626674	236	190	1
NRIP1	0.95528202668673	316	307	1	NRIP1	1	316	307	1	NRIP1	0.953471523409069	316	307	1
USP25	0.99999780474995	250	229	1	USP25	0.720797295839965	250	229	1	USP25	0.818489238193965	250	229	1
MIR99AHG	0.998910673522709	1413	1117	1	MIR99AHG	1	1413	1117	1	MIR99AHG	0.80186703159691	1413	1117	1
LINC01549	0.9968768549556	23	22	1	LINC01549	1	23	22	1	LINC01549	0.980141311014494	23	22	1
CXADR	0.997225377377388	327	300	1	CXADR	1	327	300	1	CXADR	0.749224085972327	327	300	1
BTG3	0.996683109547348	47	47	1	BTG3	1	47	47	1	BTG3	0.845899775179931	47	47	1
C21orf91-OT1	0.135766526013773	69	68	1	C21orf91-OT1	0.29807917640435	69	68	1	C21orf91-OT1	0.125569035075232	69	68	1
C21orf91	0.218456314582963	84	84	1	C21orf91	0.354892156896055	84	84	1	C21orf91	0.535269301913568	84	84	1
CHODL-AS1	0.642759832035727	128	93	1	CHODL-AS1	0.0492050182892614	128	93	1	CHODL-AS1	0.0149415679417436	128	93	1
CHODL	0.99282565306208	1016	892	1	CHODL	0.727363261438217	1016	892	1	CHODL	0.346048226864179	1016	892	1
TMPRSS15	0.999523090661366	444	396	1	TMPRSS15	1	444	396	1	TMPRSS15	0.984049730283412	444	396	1
MIR548XHG	0.999116164126435	868	779	1	MIR548XHG	0.677877603119024	868	779	1	MIR548XHG	0.634645276353265	868	779	1
LINC01683	0.656551400016314	24	19	1	LINC01683	0.814987408535992	24	19	1	LINC01683	0.833415235035572	24	19	1
LINC02573	0.676824633374786	6	6	1	LINC02573	0.797908576405637	6	6	1	LINC02573	0.780804331918268	6	6	1
LINC00320	0.680469917912547	221	218	1	LINC00320	0.0649650792232712	221	218	1	LINC00320	0.0467995317217943	221	218	1
NCAM2	0.987172610252896	1584	1272	1	NCAM2	0.439056925026666	1584	1272	1	NCAM2	0.162206873939729	1584	1272	1
LINC00317	0.910754542621592	33	27	1	LINC00317	0.866139229449239	33	27	1	LINC00317	0.639431858342677	33	27	1
LINC01425	0.999717905770756	220	205	1	LINC01425	0.878537387009597	220	205	1	LINC01425	0.906731913955955	220	205	1
LINC01687	0.999991525760877	145	104	1	LINC01687	1	145	104	1	LINC01687	0.880157691303124	145	104	1
LINC00308	0.830454930906074	41	19	1	LINC00308	0.571848683924334	41	19	1	LINC00308	0.486608215587826	41	19	1
D21S2088E	0.999475686500869	102	84	1	D21S2088E	0.889989409134763	102	84	1	D21S2088E	0.720887746618938	102	84	1
LINC01689	0.999894690256084	70	63	1	LINC01689	1	70	63	1	LINC01689	0.885363279828782	70	63	1
LINC01684	0.999874554773816	60	55	1	LINC01684	1	60	55	1	LINC01684	0.863897283319513	60	55	1
LINC01692	0.180379480094699	487	398	1	LINC01692	0.00229663322125262	487	398	1	LINC01692	0.00126252200472477	487	398	1
LINC00158	0.999933286374274	93	89	1	LINC00158	1	93	89	1	LINC00158	0.938083892381725	93	89	1
MIR155HG	0.757076738304684	21	21	1	MIR155HG	0.677409452495604	21	21	1	MIR155HG	0.473915205937626	21	21	1
LINC00515	0.801814100536332	3	3	1	LINC00515	1	3	3	1	LINC00515	0.803355820127971	3	3	1
MRPL39	0.999079296577141	95	92	1	MRPL39	1	95	92	1	MRPL39	0.701593998809205	95	92	1
JAM2	0.984664568056398	240	226	1	JAM2	1	240	226	1	JAM2	0.867718364604272	240	226	1
ATP5PF	0.938816254217825	35	34	1	ATP5PF	0.820394461329514	35	34	1	ATP5PF	0.643495806792511	35	34	1
GABPA	0.988689159756027	87	79	1	GABPA	0.847052488472412	87	79	1	GABPA	0.722460559947573	87	79	1
APP	0.999969133793089	812	669	1	APP	1	812	669	1	APP	0.805819434466103	812	669	1
CYYR1-AS1	0.999524713787855	358	329	1	CYYR1-AS1	1	358	329	1	CYYR1-AS1	0.6120246580351	358	329	1
CYYR1	0.901612110363522	120	117	1	CYYR1	0.612576028289374	120	117	1	CYYR1	0.56862543149414	120	117	1
ADAMTS1	0.988621136759483	28	26	1	ADAMTS1	0.721187863841319	28	26	1	ADAMTS1	0.688004162881549	28	26	1
ADAMTS5	0.99321726760139	152	125	1	ADAMTS5	0.818878725001425	152	125	1	ADAMTS5	0.493726227921799	152	125	1
LINC00113	0.999087191970698	71	69	1	LINC00113	1	71	69	1	LINC00113	0.859661186281068	71	69	1
LINC00314	0.995325836879445	42	39	1	LINC00314	1	42	39	1	LINC00314	0.969797735178723	42	39	1
LINC01697	0.999965465615646	394	372	1	LINC01697	1	394	372	1	LINC01697	0.95944600232197	394	372	1
LINC01695	0.953725810860409	322	304	1	LINC01695	0.74412796268694	322	304	1	LINC01695	0.939427475550468	322	304	1
LINC00161	0.0241428821875797	2	2	1	LINC00161	0.0286954959456613	2	2	1	LINC00161	0.0233639280268018	2	2	1
N6AMT1	0.828705664542252	88	69	1	N6AMT1	0.344112888542167	88	69	1	N6AMT1	0.143571389621271	88	69	1
LTN1	0.999960938022438	144	125	1	LTN1	0.693850251939067	144	125	1	LTN1	0.368962697283408	144	125	1
RWDD2B	0.999335842368265	34	31	1	RWDD2B	0.876314118986473	34	31	1	RWDD2B	0.853566976787455	34	31	1
USP16	0.99989214325142	39	38	1	USP16	1	39	38	1	USP16	0.989928224630565	39	38	1
CCT8	0.996383009428368	29	27	1	CCT8	1	29	27	1	CCT8	0.921859072391209	29	27	1
MAP3K7CL	0.999858188603224	99	97	1	MAP3K7CL	0.910005725710026	99	97	1	MAP3K7CL	0.881997086148285	99	97	1
LINC00189	0.999998799836031	150	141	1	LINC00189	1	150	141	1	LINC00189	0.827022160109707	150	141	1
BACH1	0.999995366374438	74	67	1	BACH1	1	74	67	1	BACH1	0.81253203765946	74	67	1
BACH1-IT2	0.653068843926783	4	4	1	BACH1-IT2	0.699741821258354	4	4	1	BACH1-IT2	0.634626760048241	4	4	1
BACH1-IT3	0.981631109306203	15	15	1	BACH1-IT3	1	15	15	1	BACH1-IT3	0.780463901775254	15	15	1
GRIK1	0.999965138606584	1059	978	1	GRIK1	1	1059	978	1	GRIK1	0.841152673327956	1059	978	1
CLDN17	0.847277142865934	1	1	1	CLDN17	0.800900442754007	1	1	1	CLDN17	0.847277142865934	1	1	1
LINC00307	1	4	4	1	LINC00307	1	4	4	1	LINC00307	0.832014701215849	4	4	1
CLDN8	0.928324539212121	3	3	1	CLDN8	0.545254819403632	3	3	1	CLDN8	0.928325361261588	3	3	1
KRTAP24-1	0.700732182377619	3	2	1	KRTAP24-1	0.548703409624403	3	2	1	KRTAP24-1	0.70073218237762	3	2	1
KRTAP25-1	0.8744320761527	2	2	1	KRTAP25-1	1	2	2	1	KRTAP25-1	0.874460222426416	2	2	1
KRTAP26-1	1	3	3	1	KRTAP26-1	1	3	3	1	KRTAP26-1	0.912922679572353	3	3	1
KRTAP27-1	0.0101252020843596	1	1	1	KRTAP27-1	0.0172933773450083	1	1	1	KRTAP27-1	0.0101252020843596	1	1	1
KRTAP13-2	0.867326399866536	2	2	1	KRTAP13-2	1	2	2	1	KRTAP13-2	0.920459685307287	2	2	1
KRTAP13-1	0.947405247888403	2	2	1	KRTAP13-1	1	2	2	1	KRTAP13-1	0.947403140229422	2	2	1
KRTAP13-4	0.419538595717726	3	3	1	KRTAP13-4	0.587954937806989	3	3	1	KRTAP13-4	0.419538595717726	3	3	1
KRTAP15-1	0.419538595717726	1	1	1	KRTAP15-1	0.587954937806989	1	1	1	KRTAP15-1	0.419538595717726	1	1	1
KRTAP19-1	0.419538595717726	1	1	1	KRTAP19-1	0.587954937806989	1	1	1	KRTAP19-1	0.419538595717726	1	1	1
KRTAP19-2	0.419538595717726	1	1	1	KRTAP19-2	0.587954937806989	1	1	1	KRTAP19-2	0.419538595717726	1	1	1
KRTAP19-3	0.0946962813333617	2	2	1	KRTAP19-3	0.0784249285750858	2	2	1	KRTAP19-3	0.0911746896141454	2	2	1
KRTAP19-4	0.419538595717726	1	1	1	KRTAP19-4	0.587954937806989	1	1	1	KRTAP19-4	0.419538595717726	1	1	1
KRTAP19-6	0.0946900590107837	1	1	1	KRTAP19-6	0.0801723359260488	1	1	1	KRTAP19-6	0.0946900590107837	1	1	1
KRTAP22-2	0.907700520190878	1	1	1	KRTAP22-2	0.82252355822235	1	1	1	KRTAP22-2	0.907700520190878	1	1	1
KRTAP6-3	0.965713332140698	2	2	1	KRTAP6-3	1	2	2	1	KRTAP6-3	0.965899673643461	2	2	1
KRTAP22-1	0.60847717014336	2	2	1	KRTAP22-1	1	2	2	1	KRTAP22-1	0.701510862182925	2	2	1
KRTAP6-1	0.928324539215228	1	1	1	KRTAP6-1	0.545256114232841	1	1	1	KRTAP6-1	0.928324539215228	1	1	1
KRTAP21-3	0.916018210609578	1	1	1	KRTAP21-3	0.760539227550072	1	1	1	KRTAP21-3	0.916018210609578	1	1	1
KRTAP21-2	0.87067563961686	2	2	1	KRTAP21-2	0.816486751497159	2	2	1	KRTAP21-2	0.87067563961686	2	2	1
KRTAP8-1	0.724972237576799	4	4	1	KRTAP8-1	1	4	4	1	KRTAP8-1	0.718811259944846	4	4	1
KRTAP7-1	0.926736186459211	5	5	1	KRTAP7-1	1	5	5	1	KRTAP7-1	0.926738796064369	5	5	1
KRTAP11-1	0.686367767127531	2	2	1	KRTAP11-1	0.764550593863123	2	2	1	KRTAP11-1	0.686370441540256	2	2	1
KRTAP19-8	1	2	2	1	KRTAP19-8	0.792526845151265	2	2	1	KRTAP19-8	0.996136882390427	2	2	1
TIAM1	0.999998338537311	118	111	1	TIAM1	0.689812836875617	118	111	1	TIAM1	0.883055918490651	118	111	1
LOC150051	0.978819235925336	1	1	1	LOC150051	0.857425184024413	1	1	1	LOC150051	0.978819235925336	1	1	1
SOD1	0.999628055763929	17	17	1	SOD1	0.87260895467021	17	17	1	SOD1	0.857366732107926	17	17	1
SCAF4	0.999987071483445	78	68	1	SCAF4	0.853943886291056	78	68	1	SCAF4	0.795009083533354	78	68	1
HUNK	0.996217678632337	455	432	1	HUNK	0.511498232897809	455	432	1	HUNK	0.368767915106358	455	432	1
LINC00159	0.995984711635693	18	14	1	LINC00159	1	18	14	1	LINC00159	0.983088800503562	18	14	1
MIS18A	1	14	8	1	MIS18A	1	14	8	1	MIS18A	0.946744195544096	14	8	1
MRAP	0.999994527386345	58	53	1	MRAP	0.890295208820566	58	53	1	MRAP	0.878609159210119	58	53	1
URB1	0.999999442616545	242	229	1	URB1	1	242	229	1	URB1	0.97840020460208	242	229	1
URB1-AS1	1	2	2	1	URB1-AS1	1	2	2	1	URB1-AS1	0.925705450638936	2	2	1
EVA1C	0.992522763190195	538	465	1	EVA1C	1	538	465	1	EVA1C	0.916809610331376	538	465	1
C21orf59-TCP10L	0.999999337851954	134	99	1	C21orf59-TCP10L	1	134	99	1	C21orf59-TCP10L	0.975122215095505	134	99	1
SYNJ1	0.999999408926111	134	123	1	SYNJ1	0.88552951800138	134	123	1	SYNJ1	0.873621956328744	134	123	1
PAXBP1-AS1	1	6	4	1	PAXBP1-AS1	1	6	4	1	PAXBP1-AS1	0.77981762181132	6	4	1
PAXBP1	0.999074313855622	44	37	1	PAXBP1	1	44	37	1	PAXBP1	0.840815389047602	44	37	1
C21orf62-AS1	0.99907320813733	60	55	1	C21orf62-AS1	1	60	55	1	C21orf62-AS1	0.718520555341737	60	55	1
C21orf62	0.99804624916031	48	45	1	C21orf62	1	48	45	1	C21orf62	0.850778735223107	48	45	1
OLIG2	1	8	8	1	OLIG2	0.759343341680924	8	8	1	OLIG2	0.730248998987305	8	8	1
LINC00945	0.602263157783773	27	17	1	LINC00945	0.746290983546726	27	17	1	LINC00945	0.619546403588414	27	17	1
OLIG1	0.373252842829057	3	3	1	OLIG1	0.481897377620632	3	3	1	OLIG1	0.613008731508816	3	3	1
LOC101928107	0.999166168053561	25	25	1	LOC101928107	1	25	25	1	LOC101928107	0.966169706940997	25	25	1
LINC01548	0.88896251512318	8	3	1	LINC01548	1	8	3	1	LINC01548	0.891852030164689	8	3	1
IFNAR2	0.999999697067022	107	88	1	IFNAR2	0.879106402326252	107	88	1	IFNAR2	0.77730126798153	107	88	1
IL10RB-DT	0.80578161484069	1	1	1	IL10RB-DT	0.722399133530381	1	1	1	IL10RB-DT	0.80578161484069	1	1	1
IL10RB	0.986895943679614	109	104	1	IL10RB	0.484316226108053	109	104	1	IL10RB	0.344762714952428	109	104	1
IFNAR1	0.999967577573779	73	66	1	IFNAR1	1	73	66	1	IFNAR1	0.870042370141626	73	66	1
IFNGR2	0.99801201622672	78	72	1	IFNGR2	0.820667447784701	78	72	1	IFNGR2	0.4480550242068	78	72	1
TMEM50B	0.662781752621283	157	146	1	TMEM50B	0.532802263072044	157	146	1	TMEM50B	0.170806478491899	157	146	1
DNAJC28	0.857679720777219	4	3	1	DNAJC28	1	4	3	1	DNAJC28	0.871068044521191	4	3	1
GART	0.999123569128894	63	61	1	GART	1	63	61	1	GART	0.6044046781092	63	61	1
SON	0.984644690600788	21	20	1	SON	1	21	20	1	SON	0.746899705891953	21	20	1
DONSON	0.999603775684227	22	20	1	DONSON	1	22	20	1	DONSON	0.828611864915209	22	20	1
CRYZL1	0.999776560364246	73	62	1	CRYZL1	1	73	62	1	CRYZL1	0.888744224414226	73	62	1
ITSN1	0.999973466613678	282	251	1	ITSN1	0.910221757737256	282	251	1	ITSN1	0.355676057851558	282	251	1
ATP5PO	0.998664837950832	39	34	1	ATP5PO	0.881376535841898	39	34	1	ATP5PO	0.828939088628785	39	34	1
LINC00649	0.995621902996495	22	22	1	LINC00649	1	22	22	1	LINC00649	0.694484961022856	22	22	1
LOC101928126	0.998513441363287	6	5	1	LOC101928126	1	6	5	1	LOC101928126	0.72106592572663	6	5	1
SLC5A3	0.999794015759419	119	40	1	SLC5A3	1	119	40	1	SLC5A3	0.874024305894792	119	40	1
MRPS6	0.999851750323919	114	65	1	MRPS6	0.825452182946411	114	65	1	MRPS6	0.797913588572217	114	65	1
LINC00310	1	4	4	1	LINC00310	1	4	4	1	LINC00310	0.951110007907878	4	4	1
KCNE2	0.799070753983043	19	15	1	KCNE2	0.48984805872093	19	15	1	KCNE2	0.488384461677456	19	15	1
SMIM11A	0.998351008725604	12	10	1	SMIM11A	0.70341478335192	12	10	1	SMIM11A	0.545910492142513	12	10	1
FAM243A	0.870210838053869	2	2	1	FAM243A	0.592949541517971	2	2	1	FAM243A	0.870409382844893	2	2	1
SMIM34A	0.994751342168384	6	6	1	SMIM34A	1	6	6	1	SMIM34A	0.861681451029886	6	6	1
KCNE1	0.924287695413354	44	42	1	KCNE1	0.847068038752853	44	42	1	KCNE1	0.505046878953745	44	42	1
RCAN1	0.999248924106046	30	28	1	RCAN1	0.700996620095704	30	28	1	RCAN1	0.734488181833795	30	28	1
CLIC6	0.999848520440321	138	130	1	CLIC6	0.887601590497822	138	130	1	CLIC6	0.639820405277203	138	130	1
LINC00160	0.99601511908676	38	36	1	LINC00160	1	38	36	1	LINC00160	0.713499778895723	38	36	1
LINC01426	0.977444474423782	10	10	1	LINC01426	1	10	10	1	LINC01426	0.813241215003613	10	10	1
RUNX1	0.9999931124421	188	161	1	RUNX1	1	188	161	1	RUNX1	0.716771139190649	188	161	1
RUNX1-IT1	0.740633706044462	10	7	1	RUNX1-IT1	0.764260575325331	10	7	1	RUNX1-IT1	0.68625133018213	10	7	1
LOC100506403	0.999590061740226	615	535	1	LOC100506403	1	615	535	1	LOC100506403	0.902350200284781	615	535	1
PPP1R2P2	0.0113531620870856	3	3	1	PPP1R2P2	0.0202756365025876	3	3	1	PPP1R2P2	0.0113531620870857	3	3	1
LOC101928269	0.954671183684228	269	205	1	LOC101928269	0.547987406828761	269	205	1	LOC101928269	0.501033976278258	269	205	1
LINC01436	0.926698291360056	7	7	1	LINC01436	1	7	7	1	LINC01436	0.932551598335548	7	7	1
SETD4	0.999996398997134	68	67	1	SETD4	1	68	67	1	SETD4	0.820673760773136	68	67	1
LOC100133286	0.999979501734504	177	167	1	LOC100133286	1	177	167	1	LOC100133286	0.920697871326252	177	167	1
CBR3-AS1	0.982196027213003	82	76	1	CBR3-AS1	0.617137970182827	82	76	1	CBR3-AS1	0.660695137240496	82	76	1
DOP1B	0.96747918701374	495	480	1	DOP1B	0.418663449908638	495	480	1	DOP1B	0.177448096696591	495	480	1
MORC3	0.00082974388346746	86	82	1	MORC3	0.000917454494034131	86	82	1	MORC3	0.000433254076012187	86	82	1
CHAF1B	0.999976467389542	43	41	1	CHAF1B	1	43	41	1	CHAF1B	0.918401196766278	43	41	1
CLDN14	0.995733577403985	30	12	1	CLDN14	0.839714814045694	30	12	1	CLDN14	0.848540073375728	30	12	1
SIM2	0.999867108516081	115	95	1	SIM2	1	115	95	1	SIM2	0.646618760691555	115	95	1
HLCS	0.997060057860197	619	547	1	HLCS	0.409581955478643	619	547	1	HLCS	0.273882823148363	619	547	1
RIPPLY3	0.999940725930168	44	44	1	RIPPLY3	1	44	44	1	RIPPLY3	0.884501001786357	44	44	1
LOC105372795	0.939248432730919	2	2	1	LOC105372795	0.717290227847773	2	2	1	LOC105372795	0.80428157506182	2	2	1
PIGP	0.913502515463612	27	23	1	PIGP	0.839509257049241	27	23	1	PIGP	0.696417640892978	27	23	1
TTC3	0.999314871430518	517	450	1	TTC3	0.724151860108337	517	450	1	TTC3	0.826955801811624	517	450	1
DSCR9	0.999118511458202	43	35	1	DSCR9	0.694620382131028	43	35	1	DSCR9	0.83883190875359	43	35	1
VPS26C	0.998614191717024	104	96	1	VPS26C	0.724705483221256	104	96	1	VPS26C	0.829069878976375	104	96	1
DYRK1A	0.998678365939146	286	255	1	DYRK1A	1	286	255	1	DYRK1A	0.848853803914165	286	255	1
KCNJ6	0.999200500205721	1102	987	1	KCNJ6	1	1102	987	1	KCNJ6	0.865612398394999	1102	987	1
DSCR4	0.999991890419728	134	97	1	DSCR4	1	134	97	1	DSCR4	0.886597168716703	134	97	1
DSCR8	0.999829409113191	70	68	1	DSCR8	1	70	68	1	DSCR8	0.563615636586077	70	68	1
DSCR10	1	10	2	1	DSCR10	1	10	2	1	DSCR10	0.906403811214812	10	2	1
KCNJ15	0.990276209308905	268	250	1	KCNJ15	1	268	250	1	KCNJ15	0.702095311215962	268	250	1
LINC01423	0.999452322895178	51	50	1	LINC01423	0.801002584915351	51	50	1	LINC01423	0.833259690215961	51	50	1
ERG	0.999967995693642	1050	985	1	ERG	1	1050	985	1	ERG	0.837682258764828	1050	985	1
LINC00114	0.999945422195784	71	62	1	LINC00114	1	71	62	1	LINC00114	0.673572444080492	71	62	1
ETS2	0.995522654190646	48	39	1	ETS2	1	48	39	1	ETS2	0.917604162412333	48	39	1
LOC101928398	1	5	5	1	LOC101928398	0.801421085998628	5	5	1	LOC101928398	0.968890120203476	5	5	1
LOC400867	0.470931639028576	220	199	1	LOC400867	0.0469590611903732	220	199	1	LOC400867	0.0347780412745024	220	199	1
